user,t,item,feat_0,feat_1
9460,3,158,3557,30
9460,3,535,3557,30
9460,3,3286,3557,30
9460,4,6531,1177,20
9460,5,3480,2444,63
9460,6,5185,1564,0
9460,7,2528,3234,22
9460,7,2528,3234,22
9460,7,2528,3234,22
9460,7,626,3234,22
9460,8,6292,742,20
9460,9,2079,4551,15
9460,10,913,1555,59
9460,10,913,1555,59
3525,0,4964,2739,60
3525,0,4964,2739,60
3525,0,4964,2739,60
3525,0,4964,2739,60
3525,0,6033,2739,60
3525,0,6033,2739,60
3525,0,8252,2739,60
3525,1,8026,268,39
3525,2,1487,582,58
3525,2,1487,582,58
3525,3,7853,4534,20
3525,3,880,4534,20
3525,4,9087,298,2
3525,4,2787,298,59
3525,4,4705,298,59
3525,4,6929,298,57
3525,5,2625,1703,57
3525,5,2625,1703,57
3525,6,5880,989,60
3525,7,7906,788,5
3525,8,5981,152,23
3525,9,2235,3141,60
3525,10,676,4581,53
3525,10,6772,1732,44
3525,11,2628,3739,30
3525,12,2628,3739,30
3525,13,676,4581,53
3525,14,5363,2971,50
5138,0,3109,711,32
5138,1,4489,3579,47
5138,2,8863,938,64
5138,3,3302,2925,64
5138,4,5961,388,64
5138,4,5961,388,64
5138,4,5961,388,64
5138,4,5961,388,64
5138,4,5961,388,64
5138,4,5961,388,64
5138,4,7182,3091,64
5138,4,7182,3091,64
5138,4,7182,3091,64
5138,4,7182,3091,64
5138,4,7182,3091,64
5138,4,7182,3091,64
5138,5,1825,1583,20
5138,6,2364,689,23
5138,7,7093,3107,45
5138,7,1526,3107,65
5138,7,8674,3107,47
5138,7,5115,3107,65
5138,7,1263,3107,47
5138,7,3888,3107,47
5138,7,5517,3107,47
5138,8,4268,3107,65
5138,8,8885,3107,47
5138,8,1370,3107,47
5138,8,7314,3107,65
5138,8,6764,3107,45
5138,9,1,3107,47
5138,9,3201,3107,65
5138,9,3201,3107,65
5138,9,8943,3107,65
5138,9,8939,3107,47
5138,9,6081,3107,45
5138,9,1238,3107,47
5138,9,1263,3107,47
5138,9,2296,3107,47
5138,10,3888,3107,47
5138,10,2047,3107,47
5138,11,4118,3107,65
5138,11,8976,3107,20
5138,11,1370,3107,47
5138,11,8892,3107,65
5138,12,8976,3107,20
5138,12,8885,3107,47
5138,12,2933,3107,47
5138,12,2296,3107,47
5138,12,3888,3107,47
5138,12,8776,3107,47
5138,12,6557,3107,47
5138,12,1263,3107,47
5138,12,2047,3107,47
5138,12,215,3107,65
5138,12,3012,3107,47
5138,13,5517,3107,47
5138,13,5517,3107,47
5138,14,611,2800,20
5138,15,8888,587,23
5138,16,4078,3107,47
5138,16,3888,3107,47
5138,16,8976,3107,20
5138,16,6012,3107,20
5138,16,2613,3107,47
5138,16,3627,3107,65
5138,16,3627,3107,65
5138,16,3627,3107,65
5138,16,8885,3107,47
5138,16,6557,3107,47
5138,16,3627,3107,65
5138,17,3279,3107,47
5138,17,5517,3107,47
5138,18,9036,1012,35
5138,19,3012,3107,47
5138,19,5517,3107,47
5138,20,4489,3579,47
4814,0,3043,888,32
4814,1,5074,2142,20
4814,2,5602,235,55
4814,2,2403,1188,9
4814,3,7448,1478,53
4814,4,7448,1478,53
4814,5,3540,2144,44
4814,6,9391,2066,32
4814,6,9391,2066,32
4814,7,7646,280,59
4814,8,341,4143,17
4814,8,341,4143,17
4814,9,1247,1204,49
4814,10,2225,58,32
4814,10,791,3825,23
4814,11,8282,4425,16
4814,12,1093,1524,2
4814,12,866,1760,33
4814,12,866,1760,33
4814,13,3858,2316,58
4814,14,4557,3412,55
2879,0,5164,3746,35
2879,1,2983,215,63
2879,1,2983,215,63
2879,2,1053,81,34
2879,3,5832,3074,60
2879,3,5832,3074,60
2879,4,4066,1243,20
2879,5,7105,2530,47
2879,5,4296,352,47
2879,6,7105,2530,47
2879,6,5517,3107,47
2879,7,6696,1233,43
2879,7,6696,1233,43
2879,8,401,2333,59
2879,8,401,2333,59
2879,8,401,2333,59
2879,8,401,2333,59
2879,8,401,2333,59
2879,8,401,2333,59
2879,8,401,2333,59
2879,8,401,2333,59
5625,0,6251,433,22
5625,1,8699,3031,58
5625,1,8699,3031,58
5625,1,4907,3031,58
5625,1,4907,3031,58
5625,1,4907,3031,58
5625,2,2984,632,58
5625,2,2984,632,58
5625,2,2984,632,58
5625,3,4907,3031,58
5625,3,4907,3031,58
5625,3,8699,3031,58
5625,3,8699,3031,58
5625,4,4402,3675,32
5625,4,4402,3675,32
5625,5,4402,3675,32
5625,5,4402,3675,32
5625,5,4402,3675,32
5625,5,4402,3675,32
5625,6,3721,2904,58
5625,6,3721,2904,58
5625,6,3721,2904,58
10,0,7143,2857,39
10,1,7143,2857,39
10,1,7143,2857,39
10,1,7143,2857,39
10,1,7143,2857,39
10,1,7143,2857,39
10,1,7143,2857,39
10,2,7143,2857,39
10,2,7143,2857,39
10,2,7143,2857,39
10,2,7143,2857,39
10,2,7143,2857,39
10,2,7143,2857,39
10,2,2267,3311,14
10,3,7143,2857,39
10,3,6418,3311,14
10,3,2790,3311,14
10,3,2267,3311,14
10,3,1617,3311,14
10,3,8936,3311,14
10,3,5725,509,55
10,4,7143,2857,39
10,5,7143,2857,39
10,6,7143,2857,39
10,7,7143,2857,39
10,8,7143,2857,39
10,9,7143,2857,39
10,10,6947,3311,14
10,10,9419,3311,14
10,11,4490,3311,45
10,11,3935,185,52
10,11,1994,3311,14
10,11,2803,3311,14
10,11,9419,3311,14
10,11,559,3311,14
10,11,1833,3311,14
10,11,3963,3311,14
10,11,457,3311,14
10,12,7143,2857,39
10,13,7143,2857,39
10,14,7143,2857,39
10,15,1022,3457,64
10,16,8662,1347,0
10,16,8662,1347,0
10,17,5043,1701,64
10,17,5043,1701,64
3188,0,2762,2652,67
3188,1,5474,3336,9
3188,2,9543,3958,0
3188,2,9543,3958,0
3188,3,3061,3074,60
3188,3,7746,3074,60
3188,3,7497,3074,60
3188,3,7497,3074,60
3188,3,5985,3074,60
3188,3,5985,3074,60
3188,3,5985,3074,60
3188,3,7746,3074,60
3188,3,3061,3074,60
3188,3,6615,3074,60
3188,3,6615,3074,60
3188,3,6615,3074,60
3188,3,6615,3074,60
3188,3,6615,3074,60
3188,3,8580,3074,60
3188,3,7746,3074,60
3188,3,7746,3074,60
44,0,4880,4513,44
44,1,7263,3194,20
44,1,7854,3194,20
44,2,3408,2576,54
44,2,6160,1388,20
44,3,7689,4640,60
44,4,7689,4640,60
44,5,9051,948,14
44,6,7974,2867,57
44,7,388,2197,63
44,7,3381,1142,58
44,8,9176,878,20
44,9,4688,2815,67
44,9,4688,2815,67
44,9,4688,2815,67
44,9,4688,2815,67
44,9,4688,2815,67
44,10,3118,366,20
44,11,2530,948,14
44,12,909,1287,52
44,12,245,4746,59
44,13,5874,4222,20
44,13,1800,3922,14
44,14,9707,1600,58
44,15,4735,948,14
44,15,9176,878,20
44,16,6713,910,51
44,17,8944,4222,20
44,18,6042,3476,0
44,19,6282,3615,62
44,20,7883,3312,60
44,20,3964,4640,60
44,20,3964,4640,60
44,21,5609,2147,44
44,21,3574,3538,52
44,22,7516,3068,47
44,22,7516,3068,47
44,22,7516,3068,47
44,23,1673,3254,51
44,23,2530,948,14
44,24,9560,948,14
44,25,2487,4222,20
6325,0,206,1391,57
6325,0,4186,3700,15
6325,1,872,2226,58
6325,1,872,2226,58
6325,1,872,2226,58
6325,1,872,2226,58
6325,1,872,2226,58
6325,2,8725,1554,52
6325,3,6236,3348,12
6325,4,9370,2627,0
6325,5,9198,153,12
1377,0,7011,2293,20
1377,1,4827,343,60
1377,2,968,2279,20
1377,3,3583,134,63
1377,4,4347,2293,20
1377,4,7011,2293,20
1377,5,4577,2293,20
1377,6,7409,2404,45
1377,6,9008,2404,45
1377,6,3105,2404,45
3228,0,8144,269,14
3228,0,5056,269,14
3228,0,7029,269,14
3228,1,3279,3107,47
3228,1,4448,3107,47
3228,1,5548,3107,65
3228,2,4768,1616,35
3228,2,4768,1616,35
3228,3,2061,3107,65
3228,3,2296,3107,47
3228,3,1102,3107,65
3228,3,6557,3107,47
3228,4,1646,1959,23
3228,4,1646,1959,23
3228,4,1646,1959,23
3228,4,1646,1959,23
3228,4,1646,1959,23
3228,4,1646,1959,23
3228,5,7930,1557,32
3228,6,3429,4765,32
3228,7,6358,970,58
256,0,3047,3562,22
256,1,1699,3229,22
256,1,1699,3229,22
256,2,366,216,50
256,3,3111,2283,60
256,3,3111,2283,60
256,4,1324,3011,50
9617,0,5763,2101,60
9617,1,5246,1167,52
9617,2,5246,1167,52
9617,3,4076,2975,32
9617,4,7862,3135,23
9617,4,3641,3135,23
9617,4,4571,4376,15
9617,4,8084,1081,23
9617,4,6415,3135,65
9617,4,9115,2684,52
9617,4,2842,1357,52
9617,4,2321,3135,57
9617,5,8766,37,63
9617,6,9454,2684,9
9617,7,7088,3135,52
9617,7,7070,3135,59
9617,7,4866,3135,29
9617,7,3374,3135,52
9617,8,3429,4765,32
9617,9,7928,1395,52
9617,10,4311,3135,32
9617,10,4545,3135,60
9617,10,4809,3135,57
9617,10,7550,3135,52
9617,10,4379,3135,64
9617,10,2198,3135,65
9617,10,2198,3135,65
9617,10,7862,3135,23
9617,10,2231,3135,23
9617,10,6289,3135,32
9617,10,2882,3135,59
9617,10,1070,3135,57
9617,10,1070,3135,57
9617,10,915,3135,18
9617,10,7070,3135,59
9617,10,6289,3135,32
9617,11,3594,2669,42
9617,11,5752,223,20
9617,12,3348,84,50
9617,12,3429,4765,32
9617,12,7478,1496,42
9617,13,6720,2672,64
9617,14,6840,2718,10
9617,14,4404,2718,10
9617,15,3226,4207,63
9617,15,9353,913,50
9617,15,9353,913,50
9617,15,3938,282,63
9617,16,9507,3336,9
9617,17,8072,734,9
9617,18,853,371,64
9617,19,1363,2949,53
9617,19,497,1976,17
9617,20,497,1976,17
9617,20,497,1976,17
9617,20,497,1976,17
9617,20,497,1976,17
9617,21,497,1976,17
9617,21,497,1976,17
9617,22,59,4316,0
9617,23,7070,3135,59
9617,23,2346,3135,57
9617,23,2012,3135,63
9617,23,2441,281,9
9617,23,2321,3135,57
9617,23,5949,267,35
9617,23,485,3135,22
9617,23,485,3135,22
9617,23,5631,3135,65
9617,23,7088,3135,52
9617,23,2321,3135,57
9617,24,5006,188,32
9617,24,7060,2986,59
9617,25,2867,298,23
9617,26,2151,101,50
9617,27,3018,2701,58
9617,27,3018,2701,58
9617,28,5246,1167,52
9617,29,5809,2149,63
8421,0,7668,135,0
8421,1,4658,671,32
8421,2,6852,211,56
8421,2,9467,211,56
8421,3,4658,671,32
8421,3,2889,671,32
8421,4,8015,4446,20
8421,5,8768,2383,66
8421,6,104,2383,66
8421,7,4753,1522,47
8421,8,9332,4534,20
8421,9,6503,2765,64
8421,9,6503,2765,64
8421,10,3803,269,14
8421,11,3803,269,14
8421,11,2464,269,14
8421,11,1486,269,14
8421,12,2464,269,14
8421,13,4501,269,14
8421,13,6419,269,14
8421,13,4087,269,14
8421,13,3150,269,14
344,0,3679,19,32
344,1,4955,3205,32
344,2,1239,3977,58
344,3,4124,551,20
344,4,8030,1337,42
344,5,7612,3649,17
344,6,4873,2359,44
344,7,9286,3181,44
344,8,5676,1797,39
344,9,5939,2547,64
344,10,1660,2870,12
344,11,3457,3026,63
344,12,1638,1623,21
344,12,1638,1623,21
344,13,4882,485,44
344,14,2217,3592,44
344,14,4136,4252,23
344,15,9286,3181,44
344,16,7764,1533,2
344,17,9354,1027,51
344,18,494,1169,16
344,19,5215,3848,18
344,20,5149,1889,23
344,20,6260,3205,32
344,20,371,1861,44
344,20,5149,1889,23
344,20,5149,1889,23
344,21,260,270,58
344,22,6540,4595,42
344,23,9286,3181,44
344,24,8081,107,20
344,25,1800,3922,14
344,26,5947,879,65
344,27,604,4272,58
7148,0,2745,3311,14
7148,0,6701,3311,14
7148,1,6881,2194,65
7148,2,8936,3311,14
7148,2,106,3311,14
7148,2,6566,3311,14
7148,2,5161,3311,14
7148,2,2745,3311,14
7148,3,4844,4205,22
7148,4,8936,3311,14
7148,5,6881,2194,65
7148,6,4579,2194,65
7148,7,4579,2194,65
7148,8,7481,3615,62
7148,9,4844,4205,22
9493,0,8697,1171,38
9493,0,8697,1171,38
9493,1,5343,4343,20
9493,2,9592,2377,19
9493,2,4122,2377,55
9493,2,1344,2377,19
9493,3,2698,1327,20
9493,3,1234,1327,20
9493,3,2905,4222,20
9493,3,9301,1327,20
9493,3,1706,4222,20
9493,4,677,1619,38
9493,5,6786,3698,52
9493,6,2525,961,57
9493,6,2525,961,57
9493,6,2525,961,57
3140,0,1919,4777,21
3140,1,1113,3323,4
3140,2,6872,57,55
3140,2,3393,57,55
3140,2,2306,57,55
3140,3,7054,273,57
3140,4,4479,4029,53
3140,5,3305,1836,31
3140,6,6711,3472,44
3140,7,1912,4292,47
3140,7,3418,4292,47
3140,8,4971,4452,14
3140,9,1912,4292,47
6707,0,1218,487,25
6707,1,8851,470,0
6707,2,1313,3515,51
6707,2,2362,2744,32
6707,3,4577,2293,20
6707,3,5822,2293,20
6707,4,4577,2293,20
6707,4,1777,2293,20
6707,4,5822,2293,20
6707,5,5819,2293,20
6707,5,1777,2293,20
6707,6,8338,4437,38
6707,6,8338,4437,38
6707,7,1777,2293,20
3327,0,2986,1033,52
3327,1,6539,1889,57
3327,1,6539,1889,57
3327,2,376,3557,30
3327,2,376,3557,30
3327,2,376,3557,30
3327,2,6156,3557,30
3327,2,6156,3557,30
3327,3,8662,1347,0
3327,3,8662,1347,0
5367,0,7531,4027,57
5367,1,1331,3895,31
5367,2,7315,2149,63
5367,2,7315,2149,63
5367,2,7315,2149,63
5367,3,693,4448,65
5367,4,6381,2643,2
5367,5,8563,1047,36
5367,6,5302,2664,44
5367,6,5302,2664,44
5367,7,6624,931,29
5367,8,9458,78,0
5367,9,6860,2928,66
5367,10,7612,3649,17
3685,0,4150,1473,47
3685,1,6971,269,14
3685,1,6313,269,14
3685,1,4677,269,14
3685,1,1441,269,14
3685,2,3246,2530,47
3685,3,1319,1347,0
3685,4,6313,269,14
3685,4,8644,269,14
3685,4,7866,269,14
3685,4,3150,269,14
3685,4,8903,269,14
3685,5,7612,3649,17
3685,6,7612,3649,17
3685,7,7612,3649,17
3685,8,9779,269,14
3685,8,7092,269,14
3685,8,2309,269,14
3685,8,6827,269,14
3685,8,5869,269,14
3685,8,2201,269,14
3685,8,1430,269,14
3685,8,8903,269,14
3685,9,8644,269,14
3685,9,6827,269,14
3685,9,1430,269,14
3685,9,9116,269,14
3685,10,3544,4337,30
3685,11,9767,3397,30
3685,12,4747,2716,2
2729,0,6435,2279,20
2729,1,4851,1717,66
2729,1,4851,1717,66
2729,1,4851,1717,66
2729,1,4851,1717,66
4585,0,952,1516,58
4585,0,952,1516,58
4585,0,952,1516,58
4585,1,4915,4512,58
4585,2,7797,3160,23
4585,3,1627,1327,20
4585,4,6772,1732,44
4585,5,3491,123,0
4585,5,3491,123,0
4585,6,6069,1298,58
4585,7,613,2133,51
4585,8,2628,3739,30
4585,9,6042,3476,0
4585,9,6042,3476,0
4585,9,6042,3476,0
4585,9,6042,3476,0
4585,9,6042,3476,0
4585,10,7769,4666,64
4585,10,7769,4666,64
4585,11,1992,1732,44
6210,0,7612,3649,17
6210,1,6093,1940,0
6210,1,1735,916,20
6210,1,1735,916,20
6210,1,1735,916,20
6210,2,353,2587,15
6210,3,3397,3984,44
6210,4,7898,2944,52
6210,4,7898,2944,52
6210,5,8347,3135,18
6210,5,8679,3135,23
6210,6,7898,2944,52
6210,6,7898,2944,52
6210,7,9830,1448,60
6210,7,9830,1448,60
6210,7,9830,1448,60
6210,7,9830,1448,60
6210,8,6943,3533,52
5463,0,1639,1759,52
5463,1,3004,4203,20
5463,2,6153,1181,44
5463,2,7917,2359,44
5463,3,578,1327,20
5463,3,3690,1327,20
5463,3,9301,1327,20
5463,4,5505,2359,44
5463,5,3453,1327,20
5463,5,3453,1327,20
5463,5,6394,1327,20
5463,5,9843,1327,20
5463,6,9305,3371,64
5463,7,3139,2309,47
5463,8,2529,615,59
5463,9,2529,615,59
5463,10,1724,178,0
5463,11,3788,3673,0
5463,12,6246,1506,57
5463,13,4954,1319,66
5463,13,4954,1319,66
5463,14,1128,3722,66
5463,15,5652,3463,66
5463,16,5641,669,44
5463,17,5784,1506,57
5463,18,4986,2915,0
5463,18,4986,2915,0
5463,19,7854,3194,20
5463,19,7854,3194,20
5463,20,7219,3592,44
5463,21,3198,982,66
5463,22,117,4365,65
5383,0,3797,4148,51
5383,1,8269,413,38
5383,2,4799,778,20
5383,3,8099,916,20
1601,0,5723,3541,55
1601,1,7236,3,55
1601,1,1379,398,67
1601,2,4332,1660,58
1601,2,4332,1660,58
1601,2,193,3123,58
1601,2,193,3123,58
1601,3,9209,4080,58
1601,4,8937,1229,0
1601,5,6658,2075,51
2003,0,8345,2020,57
2003,1,2923,1533,65
2003,1,5548,3107,65
2003,2,137,615,59
2003,3,9260,3107,65
2003,3,4648,3107,65
2003,3,8402,3107,65
2003,3,2861,1810,12
2003,4,1496,2537,58
2003,4,8950,2537,58
2003,5,9833,2686,14
2003,6,137,615,59
5265,0,2862,3107,47
5265,0,6764,3107,45
5265,0,1238,3107,47
5265,1,2512,75,32
5265,2,533,2388,64
5265,2,533,2388,64
5265,2,533,2388,64
5265,2,533,2388,64
5265,2,533,2388,64
5265,2,2994,2388,64
5265,2,2994,2388,64
5265,2,2994,2388,64
5265,2,2994,2388,64
5265,2,2994,2388,64
5265,3,5776,1012,31
5265,4,6976,1730,32
5265,5,2136,4182,44
6910,0,2567,1616,32
6910,1,2530,948,14
6910,2,549,298,59
6910,2,549,298,59
6910,2,549,298,59
6910,2,549,298,59
6910,2,549,298,59
6910,2,549,298,59
6910,2,549,298,59
6910,3,3646,1457,47
6910,3,8521,1457,47
6910,4,2508,1615,51
6910,4,2508,1615,51
6910,4,2508,1615,51
6910,4,2508,1615,51
6910,4,2508,1615,51
3779,0,1646,1959,23
3779,1,2435,615,59
3779,1,137,615,59
3779,2,1509,590,50
3779,2,1509,590,50
3779,3,9337,298,59
3779,3,9337,298,59
3909,0,7884,547,2
3909,1,4259,1327,20
3909,1,3361,1327,20
3909,2,5925,1270,14
3909,3,1185,1521,55
3909,4,2709,1725,2
3909,4,2709,1725,2
3909,4,2709,1725,2
3909,5,4251,1267,32
3909,6,8842,3539,58
6436,0,8433,4648,38
6436,1,3927,1293,40
6436,2,1921,1810,12
6436,3,5361,2037,42
6436,4,6152,3763,18
6436,4,6152,3763,18
6436,5,890,2956,66
6436,5,890,2956,66
6436,5,890,2956,66
6436,5,1339,874,32
6436,6,7530,796,59
6436,7,8002,4112,18
6436,8,5384,4514,43
6436,9,2578,2580,51
6436,10,9768,3387,66
6436,10,9768,3387,66
7468,0,7739,2873,20
7468,1,4038,3396,2
7468,2,9533,1135,32
7468,2,4541,2036,20
7468,3,4035,3893,52
7468,3,4035,3893,52
7468,3,4035,3893,52
7468,4,1598,675,23
7468,5,7602,398,63
7468,5,2630,398,57
7468,6,474,3118,62
7468,6,5436,3118,62
6849,0,5725,509,55
6849,1,7335,121,65
6849,2,564,533,58
6849,2,564,533,58
6849,2,564,533,58
6849,2,564,533,58
6849,3,9410,249,42
6849,4,7751,2927,57
6849,4,7751,2927,57
6849,4,7751,2927,57
6849,4,7751,2927,57
6849,5,5725,509,55
6849,6,5457,2468,42
9707,0,7402,1759,52
9707,0,1622,1705,0
9707,1,5205,1047,2
9707,2,7402,1759,52
9707,3,7310,1597,20
9707,4,2630,398,57
9707,5,1826,1873,64
9707,6,2630,398,57
9707,7,7601,398,57
9707,7,8467,398,57
9707,7,9837,398,23
9707,7,60,398,63
9707,7,60,398,63
9707,7,60,398,63
9707,7,6123,398,23
9707,7,60,398,63
9707,8,3474,407,58
9707,9,8596,398,18
9707,9,4695,398,23
9707,9,8596,398,18
9707,9,8596,398,18
8984,0,1730,1550,9
8984,1,5794,4366,47
8984,2,2489,1990,20
8984,3,2489,1990,20
8984,4,1730,1550,9
8984,5,5950,745,20
8984,6,194,2262,20
8984,7,2750,1418,14
8984,8,9790,1112,57
8984,8,9790,1112,57
8984,8,9790,1112,57
8984,8,9790,1112,57
8984,9,2750,1418,14
9708,0,8634,2451,30
9708,0,8634,2451,30
9708,0,8634,2451,30
9708,0,8634,2451,30
9708,0,8634,2451,30
9708,0,8634,2451,30
9708,1,7081,4089,20
9708,2,3471,2962,0
9708,3,8585,3004,59
9708,3,8585,3004,59
9708,3,8585,3004,59
9708,3,8585,3004,59
9708,4,8585,3004,59
6351,0,9224,3105,58
6351,1,3397,3984,44
6351,2,592,1182,66
6351,2,592,1182,66
6351,3,7612,3649,17
6351,4,1810,693,58
6351,4,1810,693,58
6351,4,1810,693,58
6351,5,5407,3683,66
6351,6,1741,4628,19
6351,6,1741,4628,19
6351,6,1741,4628,19
6351,7,5859,2359,44
4029,0,2940,3168,0
4029,1,8071,2609,31
4029,2,2940,3168,0
4029,3,5556,1599,64
4029,4,6335,692,51
4029,5,6354,1757,67
4029,6,237,4406,19
4029,7,926,3157,59
4029,8,4905,1357,52
4029,9,3577,33,39
4029,10,285,4643,58
4029,10,285,4643,58
4029,10,285,4643,58
4029,11,4905,1357,52
4029,11,279,2662,58
4029,12,6270,2899,31
4029,13,7628,2935,66
4029,13,7628,2935,66
4029,13,907,2935,66
4029,14,5079,2935,66
4029,15,8284,2762,38
4029,15,8284,2762,38
4029,16,2924,1795,0
4029,16,2924,1795,0
4029,16,2924,1795,0
4029,16,2924,1795,0
4029,16,2924,1795,0
4587,0,4409,3394,58
4587,1,4904,3984,44
4587,1,6996,4548,12
4587,2,4801,938,64
4587,2,4222,938,64
4587,2,8863,938,64
4587,2,4801,938,64
4587,3,6774,1676,22
4587,3,542,1676,22
4587,3,542,1676,22
4587,3,542,1676,22
4587,3,7068,1676,22
4587,3,7068,1676,22
4587,3,7068,1676,22
4587,3,7068,1676,22
4587,4,585,4792,64
4587,4,585,4792,64
4587,5,8791,1909,23
4587,5,8791,1909,23
2254,0,3255,3311,14
2254,0,2790,3311,14
2254,0,491,3311,14
2254,0,2267,3311,14
2254,1,3255,3311,14
2254,1,2267,3311,14
2254,2,3255,3311,14
2254,2,2790,3311,14
2254,2,2267,3311,14
2254,3,491,3311,14
2254,3,3255,3311,14
2254,4,491,3311,14
2254,4,991,3311,14
2254,5,1617,3311,14
2254,6,491,3311,14
2254,7,2955,3311,14
2254,8,7827,3311,14
2254,9,5513,3311,14
2254,10,8547,3311,14
2254,10,3068,3311,14
2254,10,5513,3311,14
2254,10,5513,3311,14
2254,10,9419,3311,14
2254,10,9360,3311,14
2254,10,1226,3311,14
2254,10,1938,3311,14
6169,0,1304,3311,14
6169,0,8936,3311,14
6169,0,4328,3311,14
6169,0,8172,3311,14
6169,1,8914,2530,47
6169,1,113,2530,47
6169,1,918,2530,47
6169,1,3799,2530,47
6169,2,2745,3311,14
6169,2,1304,3311,14
6169,2,491,3311,14
6169,2,457,3311,14
6169,2,6064,3311,14
6169,2,8936,3311,14
6169,3,8632,642,29
6169,4,8936,3311,14
6169,5,9632,3446,20
6169,6,2745,3311,14
6169,6,8936,3311,14
6169,7,1693,2584,58
6169,7,7926,2584,58
6169,8,2494,1829,14
6169,9,1550,3311,14
6169,9,6566,3311,14
6169,9,3513,3311,14
6169,10,1550,3311,14
6169,10,6566,3311,14
6169,10,1264,3311,14
6169,10,615,3311,14
2292,0,6302,4534,20
2292,1,2273,116,36
1293,0,5091,3429,32
1293,1,6422,1223,58
1293,1,6422,1223,58
1293,1,6422,1223,58
1293,2,5847,107,20
1293,3,5091,3429,32
1293,3,5091,3429,32
1293,4,317,3965,40
1293,5,4162,2036,20
1293,6,6272,4385,64
1941,0,827,3387,66
1941,0,827,3387,66
1941,1,5862,4267,44
1941,1,5794,4366,47
1941,2,4413,2547,64
1941,3,5794,4366,47
1941,3,7301,1056,63
1941,4,791,3825,23
1941,5,4393,352,47
1941,6,585,4792,64
1941,6,7218,3318,57
1941,7,1411,3195,15
1941,8,1958,4063,47
1941,9,8552,2710,20
1941,10,7919,459,15
1941,10,1342,3549,23
1941,11,8764,2580,51
1941,12,8593,2710,20
1941,12,6642,3686,23
1941,13,4393,352,47
1941,14,9514,1390,58
1941,15,2594,1231,58
1941,16,5480,2014,23
1941,16,5480,2014,23
1941,17,3627,3107,65
1941,17,3627,3107,65
1941,17,3627,3107,65
1941,17,3627,3107,65
1941,17,3627,3107,65
1941,18,4268,3107,65
1941,18,2061,3107,65
1941,18,2061,3107,65
1941,18,2061,3107,65
1941,18,2923,1533,65
1941,18,3674,3107,65
1941,18,338,3107,47
1941,18,5548,3107,65
1941,18,4736,3107,47
1941,19,5480,2014,23
1941,19,5480,2014,23
1941,20,9583,4222,20
1941,20,7441,4222,20
1941,20,235,4222,20
1941,21,1238,3107,47
1941,21,672,2232,51
1941,21,672,2232,51
1941,21,1526,3107,65
1941,21,8885,3107,47
1941,21,5517,3107,47
1941,21,1370,3107,47
1941,21,3888,3107,47
1941,21,2296,3107,47
1941,21,2237,3107,47
1941,21,2047,3107,47
8694,0,968,2279,20
8694,0,3295,2279,20
8694,1,8597,2377,19
8694,1,8587,2377,67
8694,2,9433,3441,45
8694,3,1647,3867,45
8694,3,6788,3867,45
8694,4,1770,2975,32
8694,5,2151,101,50
8694,5,2151,101,50
8694,5,2151,101,50
8694,6,2768,2705,45
8694,7,2241,1663,29
4581,0,1225,3064,10
4581,1,6967,3516,6
4581,1,1250,3516,6
4581,2,7397,3720,63
4581,3,1250,3516,6
4581,3,6967,3516,6
4581,4,9380,4668,65
4581,5,8598,4066,20
4581,6,8598,4066,20
4581,7,4343,4155,14
4581,8,9137,1979,47
4581,9,9591,771,14
4581,10,8664,2641,47
4581,11,769,4534,20
1774,0,7457,4079,12
1774,1,6814,1237,66
1774,2,7207,3448,59
1774,2,7207,3448,59
1774,2,7207,3448,59
1774,3,5456,4271,19
1774,4,1071,2685,59
1774,5,4453,2262,20
1774,5,75,2262,20
1774,5,6750,2262,20
1774,5,3102,2262,20
1833,0,405,1309,60
1833,1,9380,4668,65
1833,2,2485,434,32
1833,3,7526,3107,65
1833,3,7526,3107,65
1833,3,1102,3107,65
1833,3,3522,3107,65
1833,4,209,3107,65
1833,4,7526,3107,65
1833,5,8392,4251,15
1833,6,8332,361,18
1833,7,9549,1681,18
1833,8,7851,3957,58
1833,8,7851,3957,58
1833,9,8726,1889,18
1833,9,8726,1889,18
1833,9,8726,1889,18
1833,9,8726,1889,18
1833,9,8726,1889,18
1833,9,4079,2211,21
1833,9,5258,1889,18
1833,9,5258,1889,18
1833,9,7399,1889,23
1833,9,7399,1889,23
1833,9,8888,587,23
1833,10,5378,804,23
9269,0,5627,646,32
9269,0,5458,2966,32
9269,1,5978,3064,45
9269,2,9383,1983,9
9269,2,9346,392,52
9269,3,2750,1418,14
8870,0,1805,3746,35
8870,0,3084,3746,35
8870,1,5367,2293,20
8870,2,7913,4182,44
8870,2,5822,2293,20
8870,2,8178,4182,44
8870,3,5367,2293,20
8870,3,5367,2293,20
8870,3,5822,2293,20
8870,4,44,347,0
8870,4,44,347,0
8870,4,44,347,0
6670,0,1236,4205,22
6670,0,1236,4205,22
6670,0,1236,4205,22
6670,0,1236,4205,22
6670,1,1335,1327,20
6670,2,7526,3107,65
6670,2,7526,3107,65
6670,2,8509,3107,47
6670,3,4448,3107,47
6670,3,2893,3107,65
6670,3,3099,3107,47
6670,3,639,3107,47
6670,3,3279,3107,47
3403,0,7612,3649,17
3403,1,8596,398,18
3403,1,8596,398,18
3403,1,8596,398,18
3403,1,8596,398,18
3403,1,7601,398,57
3403,1,8596,398,18
3403,1,6247,2858,59
3403,1,6247,2858,59
3403,1,6247,2858,59
